"NDC","YEAR","MONTH"
"61957-2209-1",2015,10
"61957-2210-1",2015,10
"61957-2211-1",2015,10
"61957-2212-1",2015,10
"61957-2213-1",2015,10
"61957-2214-1",2015,10
"61957-2215-1",2015,10
"61957-2216-1",2015,10
"61957-2217-1",2016,1
"61957-2218-1",2016,1
"61957-2219-1",2016,1
"61957-2220-1",2016,6
"61957-2220-2",2016,6
"61957-2221-1",2016,6
"61957-2221-2",2016,6
"61957-2222-1",2016,6
"61957-2222-2",2016,6
"61957-2223-1",2016,6
"61957-2223-2",2016,6
"61957-2224-1",2016,7
"61957-2225-1",2016,7
"61957-2226-1",2016,7
"61957-2227-1",2016,7
"61957-2228-0",2016,8
"61957-2228-1",2016,8
"61957-2229-0",2016,8
"61957-2229-1",2016,8
"61957-2230-0",2016,8
"61957-2230-1",2016,8
"61957-2600-1",2016,10
"61957-2601-1",2016,10
"61957-2603-1",2016,10
"61957-2604-1",2016,10
"61957-2605-1",2016,10
"61957-2607-1",2016,10
"61957-2608-1",2016,10
"61957-2609-1",2016,10
"61957-2610-1",2016,10
"61957-2611-1",2016,10
"61957-2612-1",2016,10
"61957-2613-1",2016,10
"61957-2700-1",2017,1
"61957-2751-0",2017,3
"61957-2752-0",2017,3
"61957-2753-0",2017,3
"61957-2754-0",2017,3
"61957-2755-0",2017,3
"61957-2756-0",2017,3
"61957-2800-0",2017,3
"61957-9401-1",2011,10
"61957-9404-1",2014,2
"61979-001-59",2014,7
"61979-002-59",2015,6
"61995-0014-4",2017,2
"61995-0015-4",2017,3
"61995-0020-4",2017,12
"61995-0022-4",2017,12
"61995-0027-4",2017,6
"61995-0201-4",2009,11
"61995-0204-4",2009,11
"61995-0205-4",2009,11
"61995-0209-4",2011,8
"61995-0210-4",2009,11
"61995-0212-4",2011,10
"61995-0300-4",2011,9
"61995-0315-4",2011,8
"61995-0320-4",2011,8
"61995-0322-4",2011,8
"61995-0525-6",2017,9
"61995-0530-6",2017,9
"61995-0535-4",2017,10
"61995-0540-6",2017,10
"61995-0822-4",2014,7
"61995-0827-4",2014,3
"61995-0830-4",2014,3
"61995-0832-4",2014,3
"61995-1125-3",2006,3
"61995-1320-7",2011,10
"61995-1386-4",2011,10
"61995-1392-2",2016,10
"61995-1606-8",2016,7
"61995-1607-8",2016,8
"61995-1805-2",2011,6
"61995-2005-4",2017,9
"61995-2007-4",2016,12
"61995-2008-1",2017,9
"61995-2008-4",2017,9
"61995-2009-4",2017,9
"61995-2011-1",2017,12
"61995-2011-4",2016,12
"61995-2011-6",2017,12
"61995-2012-2",2016,8
"61995-2025-4",2014,2
"61995-2031-2",2014,1
"61995-2032-2",2013,7
"61995-2037-8",2013,11
"61995-2037-9",2013,11
"61995-2039-4",2014,5
"61995-2040-4",2017,12
"61995-2040-6",2018,1
"61995-2062-2",2015,8
"61995-2072-9",2017,4
"61995-2082-4",2013,10
"61995-2083-4",2017,7
"61995-2085-4",2016,9
"61995-2087-4",2016,8
"61995-2088-4",2017,3
"61995-2089-4",2017,1
"61995-2089-6",2018,1
"61995-2090-4",2016,11
"61995-2091-4",2014,5
"61995-2093-1",2017,8
"61995-2093-4",2017,8
"61995-2093-6",2018,1
"61995-2095-4",2013,10
"61995-2099-4",2017,10
"61995-2102-4",2014,1
"61995-2312-2",2011,6
"61995-2328-2",2013,7
"61995-2329-1",2011,11
"61995-2371-2",2011,10
"61995-2378-6",2016,11
"61995-2381-6",2015,2
"61995-2382-6",2015,2
"61995-2383-4",2011,12
"61995-2384-1",2017,12
"61995-2385-4",2011,12
"61995-2387-4",2009,10
"61995-2388-4",2009,10
"61995-2389-4",2009,11
"61995-2390-4",2009,10
"61995-2391-4",2009,10
"61995-2392-4",2009,10
"61995-2393-4",2009,10
"61995-2394-1",2009,10
"61995-2395-4",2009,10
"61995-2399-4",2009,12
"61995-2400-4",2013,12
"61995-2404-6",2016,1
"61995-2405-6",2016,1
"61995-2406-6",2016,1
"61995-2437-4",2017,12
"61995-2438-3",2017,12
"61995-2500-1",2013,8
"61995-2515-1",2014,8
"61995-2535-1",2014,8
"61995-2760-6",2010,1
"61995-2763-6",2010,1
"61995-2764-1",2013,10
"61995-2766-2",2013,11
"61995-2781-6",2013,3
"61995-2789-2",2014,1
"61995-2825-4",2009,10
"61995-2827-4",2009,10
"61995-2831-4",2009,11
"61995-2843-6",2015,2
"61995-2921-1",2011,11
"61995-2923-1",2011,11
"62003-001-25",2010,12
"62003-002-30",2010,12
"62007-001-16",2014,5
"62007-004-16",2014,5
"62007-005-16",2014,5
"62007-006-16",2014,5
"62007-009-16",2014,5
"62007-010-16",2014,5
"62007-011-16",2014,5
"62007-012-16",2014,5
"62007-013-16",2014,5
"62007-014-16",2014,5
"62007-015-16",2014,5
"62007-020-16",2014,5
"62007-022-16",2014,5
"62007-023-16",2014,5
"62007-024-16",2014,5
"62007-025-16",2014,5
"62007-026-16",2014,5
"62007-027-16",2014,5
"62007-028-16",2014,5
"62007-029-16",2014,5
"62007-035-02",2015,2
"62007-054-16",2015,2
"62007-270-07",2015,2
"62007-301-64",2015,1
"62007-302-64",2015,1
"62007-311-64",2015,2
"62007-312-64",2015,2
"62007-316-64",2017,11
"62011-0116-1",2008,1
"62011-0353-1",2009,5
"62011-0368-1",2018,1
"62032-070-18",2004,1
"62032-072-64",2009,1
"62032-102-36",2004,1
"62032-103-90",2009,1
"62032-104-10",2012,11
"62032-104-90",2012,11
"62032-107-90",2002,1
"62032-108-36",2004,1
"62032-118-36",2004,1
"62032-119-10",2002,1
"62032-119-90",2002,1
"62032-121-90",2012,11
"62032-124-10",2011,1
"62032-125-05",2013,2
"62032-125-90",2013,2
"62032-128-70",2014,1
"62032-130-70",2013,11
"62032-131-70",2013,10
"62032-150-10",2016,1
"62032-150-99",2016,1
"62032-160-10",2016,1
"62032-160-99",2016,1
"62032-200-90",2002,1
"62032-300-37",2014,1
"62032-500-60",2004,12
"62032-502-00",2004,12
"62032-504-00",2007,8
"62032-508-04",2007,8
"62032-509-01",2007,8
"62032-510-60",2007,8
"62032-511-02",2012,1
"62032-512-03",2007,7
"62032-525-91",2013,11
"62032-526-06",2015,12
"62032-527-07",2015,11
"62032-528-07",2015,11
"62032-580-88",2015,9
"62032-602-15",2018,2
"62032-810-03",2015,10
"62040-1001-2",2014,2
"62040-2001-1",2014,2
"62041-030-01",2014,11
"62041-040-01",2014,11
"62041-050-01",2014,11
"62041-060-01",2014,11
"62041-070-01",2014,11
"62041-080-01",2014,11
"62041-090-01",2014,12
"62041-100-01",2014,12
"62041-110-01",2015,7
"62041-130-01",2015,7
"62041-140-02",2016,8
"62041-150-02",2016,8
"62045-7333-1",1986,1
"62045-7333-2",1986,1
"62045-7333-3",1986,1
"62045-7333-4",1986,1
"62045-7333-5",1986,1
"62045-7333-6",1986,1
"62045-7333-7",1986,1
"62045-8333-1",1986,1
"62045-8333-2",1986,1
"62045-8333-3",1986,1
"62072-456-56",2013,12
"62082-100-83",2014,2
"62085-1001-1",2014,2
"62106-0097-0",2015,6
"62106-0117-0",2017,4
"62106-0232-0",2015,12
"62106-0244-0",2015,2
"62106-0245-0",2015,12
"62106-0259-0",2015,12
"62106-0281-0",2016,11
"62106-0298-0",2015,12
"62106-0305-0",2015,12
"62106-0313-0",2016,11
"62106-0601-0",2017,8
"62106-0622-0",2015,11
"62106-0624-0",2015,12
"62106-0625-0",2015,12
"62106-0626-0",2016,3
"62106-0628-0",2016,12
"62106-0629-0",2017,6
"62106-0630-0",2015,10
"62106-0631-0",2015,11
"62106-0632-0",2015,11
"62106-0744-6",2015,5
"62106-0902-0",2017,8
"62106-1050-2",2015,10
"62106-1051-2",2015,1
"62106-1052-2",2017,9
"62106-1053-2",2015,5
"62106-1054-2",2015,10
"62106-1055-2",2015,5
"62106-1057-2",2015,1
"62106-1058-2",2015,2
"62106-1059-2",2015,10
"62106-1060-2",2015,5
"62106-1061-2",2015,5
"62106-1062-2",2015,1
"62106-1100-8",2014,7
"62106-1101-8",2015,5
"62106-1102-8",2015,5
"62106-1103-8",2015,6
"62106-1104-8",2015,6
"62106-1105-8",2015,5
"62106-1106-8",2015,5
"62106-1107-8",2015,6
"62106-1108-8",2015,5
"62106-1109-8",2015,9
"62106-1110-8",2015,2
"62106-1112-8",2014,12
"62106-1113-8",2015,6
"62106-1114-8",2015,5
"62106-1115-8",2015,5
"62106-1116-8",2015,2
"62106-1117-8",2015,2
"62106-1118-8",2017,4
"62106-1119-8",2015,5
"62106-1120-8",2015,5
"62106-1121-8",2015,9
"62106-1122-8",2015,12
"62106-1123-8",2015,2
"62106-1124-8",2015,9
"62106-1125-8",2015,2
"62106-1126-8",2015,9
"62106-1127-8",2015,6
"62106-1128-8",2015,9
"62106-1129-8",2015,12
"62106-1130-8",2016,3
"62106-1131-8",2016,9
"62106-1132-8",2015,2
"62106-1133-8",2015,6
"62106-1134-8",2015,9
"62106-1135-8",2015,12
"62106-1136-8",2015,1
"62106-1137-8",2015,9
"62106-1138-8",2015,1
"62106-1139-8",2015,5
"62106-1140-8",2015,5
"62106-1141-8",2015,1
"62106-1142-8",2015,9
"62106-1143-8",2014,12
"62106-1144-8",2015,5
"62106-1145-8",2015,2
"62106-1146-8",2015,9
"62106-1147-8",2015,5
"62106-1148-8",2015,9
"62106-1149-8",2015,6
"62106-1150-8",2015,9
"62106-1151-8",2016,5
"62106-1152-8",2015,9
"62106-1153-8",2016,2
"62106-1154-8",2015,9
"62106-1155-8",2015,6
"62106-1156-8",2016,3
"62106-1157-8",2015,9
"62106-1158-8",2015,6
"62106-1159-8",2014,12
"62106-1160-8",2015,1
"62106-1161-8",2016,12
"62106-1162-8",2015,9
"62106-1163-8",2015,1
"62106-1164-8",2017,7
"62106-1165-8",2015,6
"62106-1166-8",2017,10
"62106-1167-8",2015,9
"62106-1168-8",2015,5
"62106-1169-8",2015,9
"62106-1170-8",2017,5
"62106-1171-8",2015,9
"62106-1172-8",2015,9
"62106-1173-8",2015,9
"62106-1174-8",2015,5
"62106-1176-8",2015,9
"62106-1177-0",2015,1
"62106-1179-0",2017,4
"62106-1180-0",2015,1
"62106-1181-0",2015,5
"62106-1183-1",2015,1
"62106-1192-0",2015,12
"62106-1194-0",2016,12
"62106-1195-0",2015,12
"62106-1198-0",2015,10
"62106-1200-0",2016,5
"62106-1201-0",2014,12
"62106-1202-0",2015,12
"62106-1205-0",2015,12
"62106-1207-0",2017,8
"62106-1209-0",2015,10
"62106-1229-3",2015,1
"62106-1233-0",2015,12
"62106-1235-2",2014,12
"62106-1238-8",2017,4
"62106-1322-0",2015,2
"62106-1400-0",2015,2
"62106-2022-0",2016,8
"62106-2023-0",2016,8
"62106-2024-0",2016,6
"62106-2025-0",2016,4
"62106-2026-0",2016,8
"62106-2612-0",2016,3
"62106-3126-1",2017,9
"62106-3152-0",2015,5
"62106-3159-0",2015,12
"62106-3611-4",2015,8
"62106-4803-4",2015,3
"62106-4808-4",2015,7
"62106-4820-4",2015,12
"62106-4821-4",2015,5
"62106-4838-4",2015,12
"62106-4852-4",2015,5
"62106-4871-4",2015,6
"62106-4873-4",2015,1
"62106-4878-4",2015,1
"62106-4893-4",2015,3
"62106-4901-4",2015,3
"62106-4925-4",2015,6
"62106-4927-4",2015,12
"62106-4938-4",2015,9
"62106-4944-4",2015,3
"62106-4948-4",2015,1
"62106-4957-4",2015,5
"62106-4961-4",2015,4
"62106-4981-4",2015,4
"62106-4986-4",2015,3
"62106-5020-4",2015,6
"62106-5042-4",2015,6
"62106-5046-4",2015,4
"62106-5058-4",2015,3
"62106-5062-4",2015,1
"62106-5064-4",2015,3
"62106-5070-4",2015,3
"62106-5078-4",2015,4
"62106-5081-4",2015,5
"62106-5107-4",2015,6
"62106-5110-4",2015,9
"62106-5134-4",2015,3
"62106-5145-4",2015,3
"62106-5163-4",2015,1
"62106-5165-4",2015,12
"62106-5175-4",2015,1
"62106-5189-4",2015,6
"62106-5206-4",2015,1
"62106-5220-4",2015,1
"62106-5249-4",2015,1
"62106-5258-4",2015,12
"62106-5268-4",2015,4
"62106-5298-4",2015,7
"62106-5301-4",2015,1
"62106-5305-4",2015,4
"62106-5316-4",2015,1
"62106-5318-4",2015,7
"62106-5367-4",2015,3
"62106-5565-4",2015,3
"62106-5612-0",2015,12
"62106-5706-4",2015,9
"62106-5732-4",2015,1
"62106-5925-4",2015,1
"62106-5945-4",2015,7
"62106-5986-4",2015,1
"62106-6482-4",2015,7
"62106-6593-4",2015,3
"62106-6607-4",2015,3
"62106-6615-4",2015,11
"62106-6619-4",2015,11
"62106-6633-4",2016,3
"62106-6653-4",2016,3
"62106-6654-4",2015,1
"62106-6698-4",2015,11
"62106-6701-4",2015,11
"62106-6718-4",2015,3
"62106-6754-4",2015,7
"62106-6861-4",2015,5
"62106-6870-0",2014,10
"62106-6946-4",2015,5
"62106-6973-4",2015,7
"62106-6975-4",2015,7
"62106-6977-4",2015,3
"62106-6978-4",2015,6
"62106-6982-4",2015,3
"62106-6984-4",2015,3
"62106-6988-4",2015,3
"62106-6989-4",2015,12
"62106-6991-4",2015,8
"62106-7012-4",2015,3
"62106-7013-4",2015,3
"62106-7016-4",2015,7
"62106-7075-4",2015,9
"62106-7078-4",2015,3
"62106-7086-4",2015,7
"62106-7094-4",2015,3
"62106-7107-4",2015,8
"62106-7109-4",2015,3
"62106-7110-4",2015,5
"62106-7112-4",2015,3
"62106-7117-4",2015,5
"62106-7122-4",2015,8
"62106-7124-4",2015,9
"62106-7130-4",2015,3
"62106-7133-4",2017,8
"62106-7136-4",2015,3
"62106-7139-4",2015,10
"62106-7140-4",2015,3
"62106-7197-4",2015,1
"62106-7200-4",2015,5
"62106-7220-4",2015,8
"62106-7228-4",2015,5
"62106-7245-4",2016,3
"62106-7264-4",2015,4
"62106-7275-4",2015,12
"62106-7304-4",2015,6
"62106-7385-4",2015,1
"62106-7474-4",2015,1
"62106-7479-4",2015,3
"62106-7482-4",2015,4
"62106-7530-4",2015,3
"62106-7543-4",2015,6
"62106-7556-4",2015,6
"62106-7576-4",2015,12
"62106-7587-4",2015,6
"62106-7613-4",2015,9
"62106-7650-4",2015,1
"62106-7652-4",2015,3
"62106-7668-4",2015,6
"62106-7689-4",2015,6
"62106-7728-4",2015,3
"62106-7736-4",2015,3
"62106-7741-4",2015,5
"62106-7747-4",2015,4
"62106-7755-4",2015,8
"62106-7756-4",2015,4
"62106-7797-4",2015,5
"62106-7804-4",2015,6
"62106-7878-4",2015,3
"62106-7892-4",2015,6
"62106-7919-4",2015,3
"62106-7926-4",2015,6
"62106-8000-4",2016,3
"62106-8020-4",2015,6
"62106-8075-4",2015,1
"62106-8134-4",2015,1
"62106-8152-4",2015,4
"62106-8181-4",2015,4
"62106-8190-4",2015,7
"62106-8192-4",2015,1
"62106-8200-4",2015,1
"62106-8213-4",2015,1
"62106-8224-4",2015,6
"62106-8250-4",2015,7
"62106-8294-4",2015,4
"62106-8324-4",2015,6
"62106-8345-4",2015,7
"62106-8367-4",2015,3
"62106-8435-4",2015,12
"62106-8495-4",2015,1
"62106-8562-4",2015,5
"62106-8598-4",2015,3
"62106-8648-4",2015,5
"62106-8716-4",2015,1
"62106-8760-4",2015,6
"62106-8767-4",2015,1
"62106-8775-4",2015,12
"62106-8802-4",2015,4
"62106-8810-4",2015,1
"62106-8811-4",2015,5
"62106-8812-4",2015,7
"62106-8814-4",2015,12
"62106-8835-4",2015,7
"62106-8837-4",2015,6
"62106-8848-4",2015,3
"62106-8878-4",2015,9
"62106-8945-4",2015,1
"62106-8958-4",2015,3
"62106-8972-4",2015,1
"62106-8982-4",2015,7
"62106-9001-4",2015,1
"62106-9003-4",2015,5
"62106-9019-4",2015,6
"62106-9052-4",2015,3
"62106-9118-4",2015,7
"62106-9130-4",2015,5
"62106-9135-4",2015,5
"62106-9173-4",2015,12
"62106-9911-3",2017,6
"62106-9916-0",2015,10
"62111-0210-1",2014,2
"62111-0211-3",2014,2
"62168-0848-1",2014,8
"62168-1720-1",2017,1
"62169-202-12",2014,4
"62169-203-12",2018,3
"62171-010-01",2014,1
"62171-020-01",2014,3
"62171-030-01",2014,2
"62171-040-01",2014,2
"62171-050-01",2014,8
"62171-060-01",2014,8
"62171-070-01",2015,12
"62171-080-02",2017,7
"62171-090-02",2017,7
"62171-100-02",2017,7
"62185-0001-1",2014,3
"62185-0002-1",2014,4
"62185-0003-1",2014,4
"62185-0004-1",2014,4
"62185-0005-1",2017,9
"62185-0006-1",2014,4
"62185-0007-1",2016,9
"62185-0008-1",2016,4
"62185-0009-1",2015,9
"62185-0010-1",2015,9
"62185-0011-1",2015,9
"62185-0012-1",2015,3
"62185-0013-1",2016,4
"62185-0014-1",2015,8
"62185-0015-1",2015,3
"62185-0016-1",2015,3
"62185-0017-1",2016,3
"62185-0018-1",2016,4
"62185-0019-1",2016,4
"62185-0020-1",2016,4
"62185-0021-1",2016,4
"62185-0022-1",2016,4
"62185-0023-1",2016,7
"62185-0024-1",2017,2
"62185-0025-1",2016,11
"62185-0027-1",2016,11
"62185-0028-1",2016,11
"62185-0029-1",2016,11
"62185-0030-1",2017,3
"62185-0031-1",2017,3
"62185-0032-1",2017,3
"62185-0033-1",2017,3
"62191-004-03",1990,8
"62191-004-04",1990,8
"62191-007-02",2002,3
"62191-010-01",2009,1
"62191-012-01",2009,4
"62191-012-02",2009,4
"62191-021-05",2017,8
"62191-032-05",2017,8
"62191-401-04",2016,9
"62191-402-04",2016,9
"62191-404-04",2016,9
"62191-406-04",2016,9
"62191-412-04",2016,9
"62191-414-04",2016,9
"62191-500-07",2017,7
"62191-801-06",2017,10
"62206-0314-0",2017,3
"62206-0315-0",2017,3
"62206-0336-1",2017,3
"62206-3360-1",2017,6
"62206-4603-3",2015,11
"62206-4654-1",2014,1
"62206-4703-1",2015,11
"62206-4710-0",2018,2
"62206-4711-5",2018,2
"62206-4720-0",2014,1
"62206-4721-1",2014,10
"62206-4730-0",2015,11
"62206-4740-0",2015,11
"62206-4741-1",2015,11
"62206-4750-0",2015,11
"62206-4760-0",2015,11
"62206-4780-1",2015,11
"62206-4901-8",2014,8
"62206-4902-0",2014,8
"62206-4904-0",2016,2
"62211-127-30",2010,1
"62211-239-57",2008,1
"62212-350-01",2015,8
"62217-001-13",2018,2
"62217-002-15",2018,2
"62217-003-15",2018,2
"62217-004-03",2017,5
"62217-004-16",2017,5
"62217-005-09",2017,3
"62217-006-03",2017,5
"62217-008-03",2017,5
"62217-009-11",2017,5
"62217-009-16",2017,5
"62217-011-03",2017,5
"62217-012-35",2017,5
"62217-013-11",2017,5
"62217-013-15",2017,5
"62217-014-35",2017,5
"62217-015-25",2017,5
"62217-015-35",2017,5
"62217-016-35",2017,5
"62217-017-15",2017,5
"62217-018-36",2017,5
"62217-019-11",2017,5
"62217-020-22",2018,2
"62217-021-09",2017,6
"62217-024-09",2017,6
"62217-024-11",2017,6
"62217-025-03",2017,6
"62217-026-25",2017,6
"62217-027-25",2017,6
"62217-028-25",2017,6
"62217-029-25",2017,6
"62217-050-16",2017,3
"62217-152-23",2005,3
"62217-174-05",2014,8
"62217-186-12",2015,2
"62217-350-09",2017,3
"62217-350-11",2017,3
"62217-350-16",2017,3
"62217-827-25",2017,5
"62242-010-01",2014,1
"62242-020-01",2014,1
"62257-221-01",2000,12
"62257-221-03",2000,12
"62257-221-05",2000,12
"62257-221-06",2000,12
"62257-221-07",2000,12
"62257-221-08",2000,12
"62257-221-09",2000,12
"62257-221-10",2000,12
"62257-221-11",2000,12
"62257-221-12",2000,12
"62257-221-13",2000,12
"62257-221-14",2000,12
"62257-221-15",2000,12
"62257-221-17",2000,12
"62257-221-24",2000,12
"62257-221-27",2000,12
"62257-221-28",2000,12
"62257-221-55",2000,12
"62257-365-01",2010,11
"62257-365-03",2010,11
"62257-365-05",2010,11
"62257-365-06",2010,11
"62257-365-07",2010,11
"62257-365-08",2010,11
"62257-365-09",2010,11
"62257-365-10",2010,11
"62257-365-11",2010,11
"62257-365-12",2010,11
"62257-365-13",2010,11
"62257-365-14",2010,11
"62257-365-15",2010,11
"62257-365-17",2010,11
"62257-365-24",2010,11
"62257-365-27",2010,11
"62257-365-28",2010,11
"62257-365-55",2010,11
"62257-369-01",2010,11
"62257-369-03",2010,11
"62257-369-05",2010,11
"62257-369-06",2010,11
"62257-369-07",2010,11
"62257-369-08",2010,11
"62257-369-09",2010,11
"62257-369-10",2010,11
"62257-369-11",2010,11
"62257-369-12",2010,11
"62257-369-13",2010,11
"62257-369-14",2010,11
"62257-369-15",2010,11
"62257-369-16",2010,11
"62257-369-17",2010,11
"62257-369-18",2010,11
"62257-369-24",2010,11
"62257-369-27",2010,11
"62257-369-28",2010,11
"62257-369-55",2010,11
"62257-512-01",1995,5
"62257-512-03",1995,5
"62257-512-05",1995,5
"62257-512-06",1995,5
"62257-512-07",1995,5
"62257-512-08",1995,5
"62257-512-09",1995,5
"62257-512-10",1995,5
"62257-512-11",1995,5
"62257-512-12",1995,5
"62257-512-13",1995,5
"62257-512-14",1995,5
"62257-512-15",1995,5
"62257-512-16",1995,5
"62257-512-17",1995,5
"62257-512-18",1995,5
"62257-512-19",1995,5
"62257-512-20",1995,5
"62257-512-24",1995,5
"62257-512-27",1995,5
"62257-512-28",1995,5
"62257-512-35",1995,5
"62257-512-55",1995,5
"62257-585-01",2007,12
"62257-585-03",2007,12
"62257-585-05",2007,12
"62257-585-06",2007,12
"62257-585-07",2007,12
"62257-585-08",2007,12
"62257-585-09",2007,12
"62257-585-10",2007,12
"62257-585-11",2007,12
"62257-585-12",2007,12
"62257-585-13",2007,12
"62257-585-14",2007,12
"62257-585-15",2007,12
"62257-585-16",2007,12
"62257-585-17",2007,12
"62257-585-18",2007,12
"62257-585-24",2007,12
"62257-585-27",2007,12
"62257-585-28",2007,12
"62257-585-55",2007,12
"62257-605-01",2007,4
"62257-605-03",2007,4
"62257-605-05",2007,4
"62257-605-06",2007,4
"62257-605-07",2007,4
"62257-605-08",2007,4
"62257-605-09",2007,4
"62257-605-10",2007,4
"62257-605-11",2007,4
"62257-605-12",2007,4
"62257-605-13",2007,4
"62257-605-14",2007,4
"62257-605-15",2007,4
"62257-605-17",2007,4
"62257-605-24",2007,4
"62257-605-27",2007,4
"62257-605-28",2007,4
"62257-605-55",2007,4
"62257-606-01",2005,4
"62257-606-03",2005,4
"62257-606-05",2005,4
"62257-606-06",2005,4
"62257-606-07",2005,4
"62257-606-08",2005,4
"62257-606-09",2005,4
"62257-606-10",2005,4
"62257-606-11",2005,4
"62257-606-12",2005,4
"62257-606-13",2005,4
"62257-606-14",2005,4
"62257-606-15",2005,4
"62257-606-17",2005,4
"62257-606-24",2005,4
"62257-606-27",2005,4
"62257-606-28",2005,4
"62257-606-30",2005,4
"62257-606-55",2005,4
"62257-607-01",2006,7
"62257-607-03",2006,7
"62257-607-05",2006,7
"62257-607-06",2006,7
"62257-607-07",2006,7
"62257-607-08",2006,7
"62257-607-09",2006,7
"62257-607-10",2006,7
"62257-607-11",2006,7
"62257-607-12",2006,7
"62257-607-13",2006,7
"62257-607-14",2006,7
"62257-607-15",2006,7
"62257-607-17",2006,7
"62257-607-24",2006,7
"62257-607-27",2006,7
"62257-607-28",2006,7
"62257-607-30",2006,7
"62257-607-55",2006,7
"62257-738-14",2009,10
"62257-738-15",2009,10
"62257-738-16",2009,10
"62257-738-17",2009,10
"62257-738-18",2009,10
"62257-738-24",2009,10
"62257-738-55",2009,10
"62257-867-01",2016,8
"62257-867-03",2016,8
"62257-867-05",2016,8
"62257-867-06",2016,8
"62257-867-07",2016,8
"62257-867-08",2016,8
"62257-867-09",2016,8
"62257-867-10",2016,8
"62257-867-11",2016,8
"62257-867-12",2016,8
"62257-867-13",2016,8
"62257-867-14",2016,8
"62257-867-15",2016,8
"62257-867-16",2016,8
"62257-867-17",2016,8
"62257-867-18",2016,8
"62257-867-24",2016,8
"62257-867-27",2016,8
"62257-867-28",2016,8
"62257-867-55",2016,8
"62257-938-01",2010,12
"62257-938-03",2010,12
"62257-938-05",2010,12
"62257-938-06",2010,12
"62257-938-07",2010,12
"62257-938-08",2010,12
"62257-938-09",2010,12
"62257-938-10",2010,12
"62257-938-11",2010,12
"62257-938-12",2010,12
"62257-938-13",2010,12
"62257-938-14",2010,12
"62257-938-15",2010,12
"62257-938-17",2010,12
"62257-938-24",2010,12
"62257-938-27",2010,12
"62257-938-28",2010,12
"62257-938-55",2010,12
"62266-3246-1",2017,3
"62273-003-01",2012,3
"62273-003-02",2012,3
"62273-003-03",2012,3
"62296-0118-1",2017,9
"62296-2273-2",2015,8
"62296-2273-4",2015,8
"62296-2275-4",2015,8
"62296-3320-4",2016,5
"62296-3330-2",2016,5
"62296-3330-4",2016,5
"62296-7031-6",2015,8
"62296-7778-1",2016,1
"62296-7780-1",2016,1
"62296-7866-4",2016,5
"62296-8210-4",2016,1
"62296-8292-2",2016,5
"62296-8900-4",2016,1
"62307-251-01",2014,4
"62332-016-61",2016,12
"62332-118-30",2015,10
"62332-118-31",2015,10
"62332-118-91",2015,10
"62332-127-30",2015,10
"62332-127-31",2015,10
"62332-127-71",2015,10
"62362-129-01",2012,1
"62362-129-03",2012,1
"62362-139-01",2012,1
"62362-139-03",2012,1
"62362-149-01",2012,1
"62362-149-03",2012,1
"62362-159-01",2012,10
"62362-169-01",2012,10
"62362-179-01",2012,10
"62362-184-02",2010,10
"62362-184-03",2012,1
"62362-184-04",2010,10
"62362-184-05",2012,1
"62382-0323-1",2015,3
"62382-0323-2",2015,3
"62382-0323-3",2015,3
"62382-0323-4",2015,3
"62382-0323-5",2015,3
"62400-0033-1",2017,5
"62400-0033-2",2017,5
"62499-420-11",2011,3
"62499-445-11",2011,11
"62510-001-40",2014,2
"62559-590-30",2018,2
"62559-590-77",2018,2
"62559-591-30",2018,2
"62559-591-77",2018,2
"62559-600-30",2018,2
"62559-600-77",2018,2
"62559-601-30",2018,2
"62559-601-77",2018,2
"62587-219-30",2016,4
"62588-807-02",2016,12
"62600-100-01",2014,2
"62600-110-01",2014,2
"62620-1001-2",2014,3
"62620-2001-2",2014,3
"62620-3001-1",2015,8
"62620-4001-1",2015,10
"62620-5001-1",2015,10
"62620-6001-1",2015,10
"62620-7001-1",2015,10
"62620-8001-1",2015,10
"62630-001-17",2014,5
"62646-791-08",2011,3
"62670-5418-4",2018,2
"62670-5419-4",2018,2
"62670-5420-4",2018,2
"62670-5421-4",2018,2
"62670-5422-4",2018,2
"62670-5423-4",2018,2
"62670-5424-4",2018,2
"62670-8042-6",2013,8
"62670-8042-9",2013,8
"62670-8043-6",2013,8
"62670-8045-5",2013,9
"62670-8046-0",2013,9
