"RXCUI","NDC","YEAR","MONTH"
283219,"55316-101-62",2016,5
309381,"55316-205-23",2008,5
308762,"55316-302-34",2011,6
308762,"55316-302-43",2011,6
880407,"55316-306-02",2009,11
880407,"55316-306-03",2009,11
308763,"55316-337-34",2008,1
308763,"55316-371-08",2015,2
308762,"55316-372-12",2015,3
198852,"55316-428-60",2009,8
577232,"55316-551-38",2011,2
311498,"55316-563-21",2013,11
200295,"55316-822-43",2008,1
198857,"55316-882-10",2008,2
1038851,"55316-964-91",2015,9
283100,"55319-005-35",2012,8
485287,"55319-006-30",2013,5
485287,"55319-006-80",2013,5
476973,"55319-007-30",2013,5
476973,"55319-007-80",2013,5
1250189,"55319-008-30",2013,5
1250189,"55319-008-80",2013,5
359751,"55319-009-25",2016,9
637119,"55319-010-21",2015,6
476973,"55319-021-00",2018,7
1250189,"55319-023-00",2018,7
359751,"55319-024-50",2018,7
644109,"55319-025-30",2018,7
420222,"55319-026-03",2012,11
749548,"55319-027-30",2018,10
844379,"55319-031-48",2012,9
844379,"55319-032-10",2012,9
617954,"55319-063-30",1989,7
204754,"55319-069-27",2009,1
204754,"55319-069-96",2009,1
1147217,"55319-100-01",2011,7
1147217,"55319-101-01",2011,7
1442407,"55319-102-01",2011,7
664981,"55319-103-01",2017,11
283219,"55319-112-62",2016,5
309381,"55319-205-23",2005,3
876193,"55319-306-01",2011,6
876193,"55319-306-02",2012,7
876193,"55319-306-17",2016,10
308763,"55319-371-08",2014,12
308762,"55319-372-08",2014,12
308762,"55319-425-08",2015,3
198852,"55319-487-30",2016,2
198852,"55319-487-50",2016,2
200295,"55319-590-16",2017,12
283219,"55319-866-30",2012,12
1425330,"55328-900-02",2013,6
1039690,"55379-404-85",2009,7
808955,"55413-2500-1",2013,1
808955,"55413-2500-2",2013,1
808955,"55413-2500-3",2013,1
808955,"55413-2501-1",2013,1
808955,"55413-2501-2",2013,1
808955,"55413-2501-3",2013,1
1366316,"55424-1238-8",2013,1
1366315,"55424-1398-8",2013,1
1539957,"55429-0838-6",2014,6
204754,"55504-0432-1",2011,9
204754,"55504-0432-2",2011,9
205917,"55513-126-10",1989,6
205912,"55513-144-10",1993,8
205923,"55513-148-10",1993,8
205921,"55513-267-10",1990,4
205912,"55513-283-10",1994,12
212218,"55513-478-10",1997,3
1374795,"55526-0004-1",2013,4
1374840,"55531-001-01",2013,7
1053429,"55550-500-20",2016,3
1053429,"55550-700-01",2018,1
204815,"55566-0302-1",1996,5
753990,"55566-7501-2",2004,10
351504,"55566-8505-6",2002,5
311499,"55621-004-01",2013,3
313519,"55628-9047-4",2015,8
259249,"55628-9051-4",2012,11
415975,"55628-9107-4",2016,1
1370454,"55628-9109-4",2012,11
1370454,"55628-9204-4",2012,11
1099563,"55648-724-01",2009,2
1099563,"55648-724-02",2009,2
1099563,"55648-724-03",2009,2
1099563,"55648-724-04",2009,2
1099569,"55648-725-01",2009,8
1099569,"55648-725-02",2009,8
1099569,"55648-725-03",2009,8
1099569,"55648-725-04",2009,8
1099625,"55648-973-01",2008,7
1099625,"55648-973-02",2008,7
1099625,"55648-973-03",2008,7
1099625,"55648-973-04",2008,7
1099678,"55648-974-01",2008,7
1099678,"55648-974-02",2008,7
1099678,"55648-974-03",2008,7
1099678,"55648-974-04",2008,7
1099870,"55648-975-01",2008,7
1099870,"55648-975-02",2008,7
1099870,"55648-975-03",2008,7
1099870,"55648-975-04",2008,7
598050,"55651-008-01",2003,11
477589,"55651-028-01",2010,3
308762,"55651-264-01",2004,3
433194,"55670-040-46",2016,2
433194,"55670-046-48",2016,2
359751,"55670-050-03",2011,11
253015,"55670-060-46",2016,2
311508,"55670-080-03",2011,11
476973,"55670-109-03",2011,11
308761,"55670-474-47",2014,4
1299889,"55670-710-01",2017,11
204754,"55681-211-01",2013,2
1302266,"55681-212-02",2013,2
282805,"55692-200-01",2014,4
2056459,"55692-210-02",2018,8
282805,"55692-220-02",2018,9
313518,"55700-193-35",2014,9
977902,"55700-215-30",2015,2
351254,"55700-342-30",2015,12
351254,"55700-342-60",2015,12
351254,"55700-342-90",2015,12
977874,"55700-387-30",2016,3
977874,"55700-387-60",2016,3
977894,"55700-417-60",2016,3
977909,"55700-423-30",2016,3
351254,"55700-494-21",2017,11
351254,"55700-494-30",2017,2
351254,"55700-494-60",2017,2
351254,"55700-494-90",2017,2
1014609,"55711-064-01",2010,8
1014609,"55711-064-02",2010,8
1014609,"55711-064-03",2010,8
1014609,"55711-064-05",2010,9
1014609,"55711-064-06",2010,8
1098338,"55711-066-01",2010,8
1098338,"55711-066-02",2010,8
1098338,"55711-066-03",2010,8
1098342,"55711-069-01",2010,8
1098342,"55711-069-02",2010,8
1098342,"55711-069-03",2010,8
1098342,"55711-069-05",2010,9
1052746,"55711-070-01",2010,8
1052746,"55711-070-02",2010,8
1052746,"55711-070-03",2010,8
1044238,"55715-001-01",2009,10
1044238,"55715-001-90",2009,10
1039185,"55715-002-02",2009,10
1039185,"55715-002-06",2009,10
1433689,"55722-034-01",2012,10
416982,"55722-419-02",2012,10
1188520,"55739-1022-3",2011,9
830388,"55741-224-24",2016,5
1091465,"55741-304-04",2016,5
1489769,"55758-009-06",2014,2
1663846,"55758-100-02",2012,2
1663846,"55758-100-04",2012,2
283219,"55758-253-02",2014,1
1095437,"55792-007-10",2013,6
2046128,"55882-6098-1",2018,6
2108024,"55882-6102-1",2019,1
1151062,"55885-010-01",2012,12
1094560,"55910-020-26",2012,5
198852,"55910-042-72",2013,11
485287,"55910-051-30",2016,3
485287,"55910-051-80",2016,3
476973,"55910-052-00",2016,7
476973,"55910-052-30",2016,3
476973,"55910-052-80",2016,3
1250189,"55910-053-00",2016,7
1250189,"55910-053-30",2016,3
1250189,"55910-053-80",2016,3
433196,"55910-058-30",2016,3
476973,"55910-059-30",2016,3
476973,"55910-059-70",2016,3
476973,"55910-060-30",2016,3
359751,"55910-062-30",2016,3
617954,"55910-063-30",2009,4
637119,"55910-064-21",2016,6
204754,"55910-069-27",1998,11
204754,"55910-069-54",1998,11
204754,"55910-069-96",1998,11
433196,"55910-080-30",2018,6
359751,"55910-082-70",2018,7
311502,"55910-088-08",2018,10
844379,"55910-105-48",2012,1
308762,"55910-136-08",2009,1
349404,"55910-148-26",2011,7
1043075,"55910-179-87",2009,1
725145,"55910-180-21",2012,3
1100455,"55910-235-27",2011,1
1547992,"55910-248-75",2010,9
1039209,"55910-301-04",2012,3
1039209,"55910-301-05",2012,3
876193,"55910-306-01",2009,10
880407,"55910-306-02",2013,5
880407,"55910-306-03",2017,4
1100455,"55910-316-13",2015,3
1100455,"55910-317-07",2015,8
1100455,"55910-317-08",2015,2
244638,"55910-334-04",2015,7
308763,"55910-337-40",2012,9
1604338,"55910-339-24",2016,3
204754,"55910-350-08",2015,3
204754,"55910-350-13",2015,3
204754,"55910-350-14",2015,7
204754,"55910-351-07",2015,8
308762,"55910-372-16",2015,3
1358211,"55910-384-21",2013,7
420222,"55910-391-01",2012,12
420222,"55910-395-01",2013,6
311500,"55910-405-35",2016,6
198852,"55910-428-65",2010,1
308761,"55910-469-65",2012,9
308763,"55910-482-08",2018,7
198852,"55910-487-72",2016,3
252294,"55910-530-20",2013,7
1053429,"55910-577-04",2013,1
664981,"55910-582-26",2010,1
672809,"55910-656-38",2009,9
308763,"55910-682-12",2018,7
283219,"55910-705-26",2010,11
308763,"55910-800-34",2012,9
240651,"55910-803-28",2016,4
311502,"55910-815-08",2010,6
200295,"55910-822-43",1989,7
349404,"55910-826-26",2012,2
308763,"55910-843-12",2018,9
308763,"55910-844-08",2018,9
420222,"55910-903-01",2017,10
1793147,"55910-907-20",2017,10
1358211,"55910-958-21",2013,7
1038851,"55910-964-91",2011,5
420222,"55910-972-06",2017,10
417994,"55946-701-49",2013,7
417994,"55946-701-53",2013,7
417994,"55946-701-54",2013,7
1546589,"55946-702-65",2014,8
1546589,"55946-702-66",2014,8
417994,"55946-703-21",2017,12
417994,"55946-703-53",2017,12
204754,"56062-069-18",2009,1
204754,"56062-069-27",2009,1
204754,"56062-069-54",2009,1
308763,"56062-071-12",2016,7
309381,"56062-205-23",2007,10
308762,"56062-302-34",1995,3
308762,"56062-302-40",1995,3
880407,"56062-306-02",2009,12
880407,"56062-306-03",2009,12
308762,"56062-372-08",2014,12
308762,"56062-372-16",2014,12
308761,"56062-469-65",2001,3
252294,"56062-657-72",2003,11
1038851,"56062-964-91",2011,9
1987674,"56104-035-06",2017,3
259579,"56104-136-10",2013,1
1541086,"56151-681-04",2015,2
1541086,"56151-682-04",2015,2
349404,"56152-5003-1",2016,8
349404,"56152-5003-2",2016,8
808937,"56152-5006-1",2018,12
1099678,"57237-047-01",2014,10
1099678,"57237-047-05",2014,10
1099870,"57237-048-01",2014,10
1099870,"57237-048-05",2014,10
1099625,"57237-106-01",2014,10
1099625,"57237-106-05",2014,10
204754,"57243-069-54",2003,6
308762,"57243-557-26",2018,10
1607989,"57278-314-01",2015,2
1790869,"57278-315-02",2016,4
1607989,"57278-316-03",2015,10
1373452,"57285-100-02",2013,3
1439987,"57329-010-01",2013,8
1043075,"57337-039-01",2014,1
1043075,"57337-040-01",2014,1
1487908,"57337-051-01",2014,1
866128,"57337-052-01",2014,1
1037285,"57337-060-01",2014,2
1037285,"57337-061-01",2014,2
259579,"57337-078-01",2015,6
577232,"57337-079-01",2015,6
727137,"57337-097-01",2018,7
727137,"57337-099-01",2018,7
2047531,"57349-397-04",2018,6
1053148,"57349-913-16",2013,3
1495083,"57373-108-01",2014,4
1495083,"57373-108-02",2014,4
314918,"57472-006-04",1983,1
314918,"57472-006-05",1983,1
314918,"57472-006-06",1983,1
314918,"57472-006-07",1983,1
314918,"57472-006-08",1983,1
314918,"57472-006-09",1983,1
1430242,"57483-003-02",2013,7
1430242,"57483-003-06",2013,7
1430242,"57483-003-07",2013,7
1430242,"57483-003-08",2013,7
1998770,"57483-101-01",2018,2
283219,"57501-865-02",2010,4
1601879,"57538-003-01",2001,4
1117078,"57541-000-02",2013,7
1193297,"57597-043-01",2011,11
1433205,"57598-888-07",2013,8
1433205,"57598-888-23",2017,9
1988333,"57631-128-73",2017,10
1988335,"57631-129-72",2017,11
1988333,"57631-130-71",2017,10
897646,"57664-118-08",2012,1
897646,"57664-118-13",2012,1
897646,"57664-118-18",2012,1
897646,"57664-118-83",2012,1
897646,"57664-118-88",2012,1
2059228,"57665-002-01",2018,10
984082,"57665-101-41",2010,10
244637,"57670-000-00",2017,12
1100007,"57677-005-02",2011,3
1435274,"57698-100-03",2013,8
1435274,"57698-100-04",2013,8
1423664,"57707-058-02",2013,5
1236633,"57718-020-01",2013,2
1484172,"57815-021-11",2013,11
348408,"57826-420-02",2013,1
1111030,"57842-7732-9",2009,12
2002423,"57842-7734-1",2018,2
579793,"57844-009-00",1990,9
579793,"57844-009-56",2002,2
1053429,"57896-186-04",2016,10
702050,"57896-339-05",2014,5
308762,"57896-391-12",2010,12
308762,"57896-392-08",2012,5
308762,"57896-392-16",2012,5
308762,"57896-396-12",2011,7
1245376,"57896-424-01",2016,4
824586,"57896-461-13",2009,6
824586,"57896-471-13",2014,6
824586,"57896-481-10",2014,6
876193,"57896-489-14",2016,7
876193,"57896-489-30",2016,7
824586,"57896-491-10",2014,6
314221,"57896-691-03",2015,11
314216,"57896-791-01",2016,9
198852,"57896-792-05",2017,1
420222,"57900-002-01",2014,3
420222,"57900-002-02",2014,3
420222,"57900-002-03",2014,3
420222,"57900-002-04",2014,3
420222,"57900-002-05",2014,3
420222,"57900-002-06",2014,3
420222,"57900-002-07",2014,3
420222,"57900-002-08",2014,3
420222,"57900-002-09",2014,3
420222,"57900-002-10",2014,3
420222,"57900-002-11",2014,3
420222,"57900-002-12",2014,3
1232190,"57902-249-05",2011,11
1039181,"58029-223-02",2011,2
1424228,"58069-010-01",2013,2
1099678,"58118-0040-8",2015,8
197889,"58118-0545-8",2009,12
313518,"58132-3331-2",2009,3
313518,"58132-3331-3",2009,3
1423831,"58133-001-13",2013,3
1442261,"58133-049-04",2012,8
1487428,"58133-075-04",2012,8
1148429,"58133-100-04",2014,1
1148429,"58133-100-12",2014,1
1148429,"58133-100-15",2014,1
1148429,"58133-100-16",2014,1
1148429,"58133-100-33",2015,1
1488306,"58133-222-03",2018,10
313519,"58133-400-04",2014,12
313519,"58133-400-12",2014,12
313519,"58133-400-15",2014,12
240896,"58133-555-03",2013,1
240896,"58133-555-12",2013,1
240896,"58133-600-04",2013,1
240896,"58133-600-07",2013,1
240896,"58133-600-12",2013,1
240896,"58133-600-15",2013,1
240896,"58133-600-16",2013,1
240896,"58133-600-33",2013,1
240896,"58133-600-40",2013,1
1114454,"58133-700-04",2014,1
1114454,"58133-700-12",2014,1
1114454,"58133-700-15",2014,1
1114454,"58133-700-40",2014,1
1045482,"58133-900-04",2014,1
1045482,"58133-900-08",2014,1
1045482,"58133-900-14",2014,1
1045482,"58133-900-16",2014,1
803371,"58160-815-52",2007,6
1300810,"58160-818-11",2015,12
1986830,"58160-819-12",2017,10
207689,"58160-820-11",2007,4
798430,"58160-820-52",2007,4
150712,"58160-821-11",2007,3
798428,"58160-821-34",2007,3
798428,"58160-821-52",2007,3
1986830,"58160-823-11",2017,10
606373,"58160-825-11",2007,2
798482,"58160-825-52",2007,2
606370,"58160-826-11",2007,4
798479,"58160-826-34",2007,4
798479,"58160-826-52",2007,4
805579,"58160-854-52",2011,1
2048966,"58160-898-52",2018,6
901518,"58160-955-09",2017,3
830463,"58160-964-12",2016,12
1601407,"58160-976-06",2016,12
1601407,"58160-976-20",2016,12
1427007,"58167-112-30",2013,4
708071,"58180-104-01",2014,11
309381,"58180-201-01",2014,1
283219,"58180-220-01",2016,5
240651,"58232-0528-1",2012,2
349404,"58232-0631-1",2011,8
349404,"58232-0631-2",2011,8
349404,"58232-0631-3",2011,8
1046252,"58232-0722-1",2011,1
240651,"58232-1405-9",2010,8
1114453,"58232-4015-1",2009,12
1114453,"58232-4016-3",2009,11
701976,"58232-4024-1",2008,6
701976,"58232-4024-2",2008,6
701976,"58232-4024-3",2008,6
1089786,"58232-4026-5",2011,9
415975,"58232-4036-1",2011,9
1089786,"58232-6000-5",2012,9
1089786,"58232-6001-4",2012,9
1090577,"58232-9926-0",2015,10
1090577,"58232-9926-2",2015,10
1090577,"58232-9926-4",2015,10
1090577,"58232-9926-5",2015,10
1090577,"58232-9926-6",2015,10
1090577,"58232-9926-8",2015,10
1090577,"58232-9926-9",2015,10
1046527,"58265-001-30",2007,12
1424351,"58265-002-30",2013,2
1046527,"58265-003-30",2017,12
2059145,"58265-005-94",2007,12
1999889,"58354-107-02",2018,2
582673,"58406-445-04",2005,11
582673,"58406-455-04",2005,11
314918,"58420-006-01",1985,1
314918,"58420-006-02",1985,1
314918,"58420-006-03",1985,1
314918,"58420-006-04",1985,1
314918,"58420-006-05",1985,1
416982,"58443-0223-3",2016,1
578225,"58468-0030-2",1998,11
578225,"58468-1849-4",1998,11
1291226,"58484-100-01",2013,5
1291226,"58484-100-05",2013,5
1291226,"58484-100-20",2013,5
1291226,"58484-100-45",2013,5
1291226,"58484-200-45",2013,10
866128,"58503-007-01",2013,5
1043075,"58503-039-01",2014,1
1043075,"58503-040-01",2014,1
1487908,"58503-051-01",2014,1
866128,"58503-052-01",2014,1
866128,"58503-052-02",2014,1
1037285,"58503-060-01",2014,2
1037285,"58503-061-01",2014,2
1037285,"58503-063-01",2014,8
1039043,"58503-087-01",2015,7
1291226,"58559-001-01",2004,5
1291226,"58559-001-02",2004,5
1291226,"58559-001-03",2004,5
1291226,"58559-001-04",2004,5
1291226,"58559-001-05",2004,5
1442261,"58559-002-01",2004,5
1442261,"58559-002-02",2004,5
1442261,"58559-002-03",2004,5
1442261,"58559-002-04",2004,5
1442261,"58559-002-05",2004,5
1112709,"58593-225-06",2007,10
308763,"58602-300-16",2015,12
308763,"58602-300-20",2015,12
308763,"58602-301-16",2017,4
308763,"58602-301-20",2017,4
308762,"58602-302-16",2017,4
308762,"58602-302-20",2017,4
308762,"58602-302-26",2017,4
308762,"58602-516-26",2018,9
308763,"58602-519-16",2018,9
876193,"58602-805-01",2018,4
876193,"58602-805-02",2018,4
876193,"58602-805-03",2018,4
876193,"58602-805-04",2018,4
198806,"58607-111-85",1996,12
1488067,"58607-700-57",2013,12
1424356,"58611-032-04",2017,2
708071,"58638-002-01",2017,5
282805,"58697-539-02",2013,6
1874888,"58766-010-15",2017,3
1874888,"58766-020-12",2017,3
1547950,"58790-000-20",1995,1
1547950,"58790-000-24",1995,1
1547950,"58790-000-30",2018,12
1547950,"58790-000-32",1995,1
1547950,"58790-001-15",1999,7
1547950,"58790-001-30",1999,7
998666,"58790-002-28",2002,12
2106821,"58790-007-15",2018,4
1734942,"58809-375-04",2015,12
2106107,"58809-450-04",2018,10
2058508,"58809-650-08",2018,8
240553,"58826-702-02",2015,10
1087954,"58826-702-08",2015,10
1087954,"58826-702-33",2015,10
241509,"58826-703-04",2015,10
241509,"58826-703-16",2015,10
198752,"58826-704-08",2015,9
198752,"58826-704-33",2015,9
1442087,"58826-705-08",2015,10
244637,"58892-318-01",2012,9
1087954,"58894-101-11",2016,6
1046590,"58929-100-00",2010,5
1046525,"58929-200-00",2010,5
211151,"58933-016-12",2012,3
211151,"58933-016-24",2012,3
211151,"58933-018-02",2004,6
211151,"58933-018-04",2004,6
211151,"58933-018-06",2004,6
211151,"58933-018-12",2004,6
702384,"58933-476-01",2004,6
702384,"58933-476-02",2004,6
702384,"58933-476-03",2004,6
702384,"58933-476-12",2004,6
702384,"58933-477-01",2004,6
702384,"58933-477-09",2004,6
702384,"58933-477-10",2004,6
702384,"58933-477-12",2004,6
1998449,"58933-478-12",2018,2
1998449,"58933-478-24",2018,2
833512,"58933-544-01",1993,7
833512,"58933-544-03",1993,7
833512,"58933-544-05",1993,7
833512,"58933-544-06",1993,7
833512,"58933-545-01",2017,7
833512,"58933-546-50",2017,7
1249727,"58933-671-01",1993,7
1116522,"58933-679-20",2009,4
1116524,"58933-680-20",2009,4
211151,"58933-691-01",2009,7
211151,"58933-691-02",2009,7
211151,"58933-691-24",2009,7
211151,"58933-691-30",2009,7
833512,"58933-917-01",2018,7
416207,"58980-615-40",2017,9
415974,"58980-617-31",2017,9
241509,"58982-010-01",2013,7
1435570,"58986-010-01",2013,6
416758,"58986-020-01",2013,6
1435571,"58986-030-01",2013,6
198852,"58988-0027-1",2014,1
1721455,"58988-1080-1",2004,1
1721455,"58988-1080-2",2004,1
1721455,"58988-1080-3",2004,1
198852,"58988-1800-1",2014,1
245660,"59062-1219-1",2013,6
1435160,"59062-1286-1",2013,8
240651,"59062-1303-1",2013,6
1236633,"59078-003-01",2013,10
1484405,"59078-034-01",2013,10
1039731,"59088-283-07",2016,4
416684,"59088-563-01",2016,8
1114456,"59088-954-05",2011,7
1102257,"59088-962-05",2010,1
197889,"59115-135-01",2002,6
197889,"59115-135-10",2002,6
1940367,"59118-837-01",2017,8
1812569,"59151-645-04",2016,9
1812569,"59151-645-08",2016,9
577232,"59240-001-01",2013,7
1430458,"59240-002-10",2013,7
1091886,"59240-003-01",2013,7
311508,"59240-004-01",2015,9
702050,"59256-001-02",2014,11
1053173,"59276-208-12",2018,4
1053173,"59276-208-14",2018,4
1053173,"59276-208-16",2018,4
1053173,"59276-208-18",2018,4
1053173,"59276-208-21",2018,4
1053173,"59276-208-31",2018,4
1053173,"59276-208-41",2018,4
1053173,"59276-208-51",2018,4
1053173,"59276-208-61",2018,4
1053173,"59276-208-71",2018,4
1053173,"59276-208-81",2018,4
1053173,"59276-208-82",2018,4
1053173,"59276-208-91",2018,4
1053173,"59276-208-92",2018,4
1053173,"59276-209-12",2013,11
1053173,"59276-209-14",2013,11
1053173,"59276-209-16",2013,11
1053173,"59276-209-18",2013,11
1053173,"59276-209-21",2013,11
1053173,"59276-209-31",2013,11
1053173,"59276-209-41",2013,11
1053173,"59276-209-51",2013,11
1053173,"59276-209-61",2013,11
1053173,"59276-209-71",2013,11
1053173,"59276-209-81",2013,11
1053173,"59276-209-82",2013,11
1053173,"59276-209-91",2013,11
1053173,"59276-209-92",2013,11
1188426,"59276-403-05",2018,11
1188426,"59276-403-30",2018,11
204681,"59279-505-06",1993,1
204681,"59279-505-12",1993,1
204681,"59279-505-33",1993,1
1043451,"59316-101-10",2016,8
1043451,"59316-101-11",2016,8
1043451,"59316-101-12",2016,8
1043451,"59316-101-13",2016,8
1043451,"59316-101-15",2016,8
1043451,"59316-101-20",2016,8
1043451,"59316-101-25",2016,8
1043451,"59316-101-30",2016,8
1043451,"59316-101-40",2016,8
1043451,"59316-101-50",2016,8
1111683,"59316-102-10",2012,1
1111683,"59316-102-11",2012,1
1111683,"59316-102-12",2016,9
1111683,"59316-102-16",2016,9
1111683,"59316-102-20",2012,1
1111683,"59316-102-25",2012,1
1111683,"59316-102-28",2016,9
1111683,"59316-102-30",2012,1
1111683,"59316-102-40",2012,1
1111683,"59316-102-50",2012,1
1111683,"59316-102-80",2018,11
1111683,"59316-102-98",2012,1
1111683,"59316-103-11",2012,1
1111683,"59316-103-12",2016,9
1111683,"59316-103-20",2012,1
1111683,"59316-103-28",2016,9
1111683,"59316-103-40",2012,1
1043232,"59316-104-10",2016,8
1043232,"59316-104-20",2016,8
1043232,"59316-104-25",2012,11
1043232,"59316-104-30",2016,8
1043228,"59316-106-10",2009,12
1043228,"59316-108-15",2009,12
1489107,"59316-109-29",2013,1
1489105,"59316-110-20",2015,9
808955,"59316-111-10",2015,5
808955,"59316-111-11",2015,5
808955,"59316-111-20",2015,5
808955,"59316-112-10",2015,5
1489074,"59316-114-10",2016,9
1489074,"59316-114-25",2014,2
1489074,"59316-114-30",2014,2
1489074,"59316-114-50",2014,2
