"NDC","YEAR","MONTH"
"50090-1069-3",2014,11
"50090-1069-4",2014,11
"50090-1075-0",2014,11
"50090-1076-0",2014,11
"50090-1077-0",2014,11
"50090-1078-0",2014,11
"50090-1080-0",2014,11
"50090-1083-0",2014,11
"50090-1085-0",2014,11
"50090-1085-1",2014,11
"50090-1086-0",2014,11
"50090-1088-0",2014,11
"50090-1088-2",2014,11
"50090-1088-3",2015,7
"50090-1089-0",2014,11
"50090-1089-1",2014,11
"50090-1089-2",2014,11
"50090-1089-3",2014,11
"50090-1090-0",2014,11
"50090-1091-0",2014,11
"50090-1097-1",2014,11
"50090-1098-1",2014,11
"50090-1099-0",2014,11
"50090-1101-2",2014,11
"50090-1106-0",2014,11
"50090-1107-1",2014,11
"50090-1112-0",2014,11
"50090-1118-0",2014,11
"50090-1118-1",2014,11
"50090-1121-0",2014,11
"50090-1121-1",2014,11
"50090-1125-0",2014,11
"50090-1127-0",2014,11
"50090-1129-0",2014,11
"50090-1130-0",2014,11
"50090-1133-0",2014,11
"50090-1141-0",2014,11
"50090-1142-0",2014,11
"50090-1145-0",2014,11
"50090-1150-0",2014,11
"50090-1152-0",2014,11
"50090-1154-0",2014,11
"50090-1157-0",2014,11
"50090-1158-0",2014,11
"50090-1159-0",2014,11
"50090-1161-0",2014,11
"50090-1162-0",2014,11
"50090-1176-0",2014,11
"50090-1176-1",2014,11
"50090-1177-0",2014,11
"50090-1177-1",2014,11
"50090-1182-0",2014,11
"50090-1182-1",2014,11
"50090-1182-2",2014,11
"50090-1182-4",2014,11
"50090-1185-1",2014,11
"50090-1186-0",2014,11
"50090-1195-0",2014,11
"50090-1196-0",2014,11
"50090-1200-0",2014,11
"50090-1200-1",2014,11
"50090-1200-2",2014,11
"50090-1200-3",2017,1
"50090-1203-0",2014,11
"50090-1210-0",2014,11
"50090-1210-1",2014,11
"50090-1214-1",2014,11
"50090-1216-0",2014,11
"50090-1216-1",2014,11
"50090-1220-0",2014,11
"50090-1223-0",2007,3
"50090-1223-1",2007,3
"50090-1228-0",2014,11
"50090-1228-1",2014,11
"50090-1228-2",2014,11
"50090-1240-0",2014,11
"50090-1241-0",2014,11
"50090-1242-0",2014,11
"50090-1244-0",2014,11
"50090-1246-0",2014,11
"50090-1247-0",2014,11
"50090-1248-0",2014,11
"50090-1250-0",2014,11
"50090-1269-0",2014,11
"50090-1269-1",2014,11
"50090-1270-0",2014,11
"50090-1270-1",2014,11
"50090-1270-2",2014,11
"50090-1276-0",2014,11
"50090-1277-0",2014,11
"50090-1278-0",2014,11
"50090-1284-0",2014,11
"50090-1285-0",2014,11
"50090-1286-0",2014,11
"50090-1290-0",2014,11
"50090-1290-1",2015,8
"50090-1291-1",2015,8
"50090-1296-0",2014,11
"50090-1296-1",2014,11
"50090-1298-0",2014,11
"50090-1298-1",2014,11
"50090-1298-2",2014,11
"50090-1299-0",2014,11
"50090-1302-0",2014,11
"50090-1302-1",2014,11
"50090-1302-2",2014,11
"50090-1302-3",2014,11
"50090-1302-4",2014,11
"50090-1302-5",2014,11
"50090-1302-6",2014,11
"50090-1302-7",2014,11
"50090-1308-0",2014,11
"50090-1316-0",2014,11
"50090-1316-1",2014,11
"50090-1317-0",2014,11
"50090-1317-1",2014,11
"50090-1318-0",2014,11
"50090-1323-0",2014,11
"50090-1326-0",2014,11
"50090-1326-1",2014,11
"50090-1326-2",2014,11
"50090-1326-3",2014,11
"50090-1327-0",2014,11
"50090-1329-0",2014,11
"50090-1336-0",2014,11
"50090-1340-0",2014,11
"50090-1342-0",2014,11
"50090-1343-0",2014,11
"50090-1346-0",2014,11
"50090-1347-0",2014,11
"50090-1354-0",2014,11
"50090-1360-0",2014,11
"50090-1362-0",2014,11
"50090-1362-1",2014,11
"50090-1363-0",2014,11
"50090-1363-1",2014,11
"50090-1364-0",2014,11
"50090-1372-0",2014,11
"50090-1372-1",2014,11
"50090-1372-2",2014,11
"50090-1375-0",2014,11
"50090-1377-0",2009,7
"50090-1377-1",2009,7
"50090-1382-0",2014,11
"50090-1383-0",2014,11
"50090-1386-0",2014,11
"50090-1388-0",2014,11
"50090-1392-0",2014,11
"50090-1398-0",2014,11
"50090-1400-0",2014,11
"50090-1400-1",2014,11
"50090-1406-0",2014,11
"50090-1411-0",2014,11
"50090-1412-0",2014,11
"50090-1412-1",2014,11
"50090-1420-0",2014,11
"50090-1422-0",2014,11
"50090-1432-0",2014,11
"50090-1434-0",2014,11
"50090-1434-1",2016,7
"50090-1436-0",2014,11
"50090-1437-0",2014,11
"50090-1444-0",2014,11
"50090-1451-0",2014,11
"50090-1454-0",2014,11
"50090-1460-0",2014,11
"50090-1462-0",2014,11
"50090-1470-0",2014,11
"50090-1472-0",2014,11
"50090-1475-0",2014,11
"50090-1484-0",2014,12
"50090-1485-1",2014,12
"50090-1486-0",2014,12
"50090-1491-0",2014,12
"50090-1493-0",1994,11
"50090-1498-0",2014,12
"50090-1498-1",2014,12
"50090-1498-2",2014,12
"50090-1498-3",2014,12
"50090-1498-4",2014,12
"50090-1498-8",2014,12
"50090-1499-2",2014,12
"50090-1501-0",2014,12
"50090-1502-0",2007,4
"50090-1504-0",2014,12
"50090-1507-0",2014,12
"50090-1507-3",2014,12
"50090-1507-4",2014,12
"50090-1507-5",2014,12
"50090-1519-0",2014,12
"50090-1519-7",2015,10
"50090-1520-0",2014,12
"50090-1524-0",2014,12
"50090-1526-0",2014,12
"50090-1526-1",2014,12
"50090-1526-3",2014,12
"50090-1527-0",2014,12
"50090-1527-1",2014,12
"50090-1528-0",2014,12
"50090-1531-0",2014,12
"50090-1531-4",2014,12
"50090-1531-5",2014,12
"50090-1531-7",2014,12
"50090-1533-0",2014,12
"50090-1533-1",2014,12
"50090-1534-0",2014,12
"50090-1534-2",2014,12
"50090-1534-4",2014,12
"50090-1534-5",2014,12
"50090-1536-2",2014,12
"50090-1550-0",2014,12
"50090-1556-0",2014,12
"50090-1556-1",2014,12
"50090-1556-2",2014,12
"50090-1563-3",2014,12
"50090-1566-0",2014,12
"50090-1566-4",2014,12
"50090-1581-0",2014,12
"50090-1583-2",2014,12
"50090-1583-4",2014,12
"50090-1583-8",2014,12
"50090-1585-0",2014,12
"50090-1594-0",2015,1
"50090-1594-1",2015,1
"50090-1597-0",2015,1
"50090-1597-1",2015,1
"50090-1597-2",2015,1
"50090-1600-0",2015,1
"50090-1600-1",2015,1
"50090-1600-2",2015,1
"50090-1600-4",2015,1
"50090-1600-5",2015,1
"50090-1663-0",2015,1
"50090-1666-0",2015,1
"50090-1691-0",2015,2
"50090-1691-1",2015,2
"50090-1691-3",2015,2
"50090-1691-4",2015,2
"50090-1691-5",2015,2
"50090-1702-1",2015,2
"50090-1702-4",2015,2
"50090-1737-0",2015,3
"50090-1737-3",2015,3
"50090-1737-5",2015,3
"50090-1742-0",2015,3
"50090-1742-1",2015,3
"50090-1742-4",2015,3
"50090-1742-6",2015,3
"50090-1743-1",2015,3
"50090-1938-1",2015,7
"50090-1950-0",2015,8
"50090-1950-3",2015,8
"50090-1987-0",2015,9
"50090-1987-1",2015,9
"50090-1987-2",2015,9
"50090-1987-3",2015,9
"50090-1989-1",2015,9
"50090-1989-2",2015,9
"50090-1989-3",2015,9
"50090-1989-5",2015,9
"50090-1989-9",2015,9
"50090-1990-0",2015,9
"50090-1990-1",2015,9
"50090-1990-2",2015,9
"50090-1990-5",2015,9
"50090-1990-7",2015,9
"50090-2017-0",2015,9
"50090-2060-0",2015,10
"50090-2079-0",2015,10
"50090-2079-1",2015,10
"50090-2079-2",2015,10
"50090-2079-3",2015,10
"50090-2079-4",2015,10
"50090-2085-0",2015,10
"50090-2085-1",2015,10
"50090-2086-0",2015,10
"50090-2086-1",2015,10
"50090-2113-0",2015,10
"50090-2113-1",2015,10
"50090-2113-2",2015,10
"50090-2114-0",2015,10
"50090-2114-1",2015,10
"50090-2119-0",2015,10
"50090-2119-1",2015,10
"50090-2119-3",2015,10
"50090-2119-4",2015,10
"50090-2121-0",2015,10
"50090-2140-0",2015,10
"50090-2140-1",2015,10
"50090-2142-0",2015,10
"50090-2142-1",2015,10
"50090-2143-0",2015,10
"50090-2143-1",2015,10
"50090-2144-0",2015,10
"50090-2171-0",2015,10
"50090-2171-1",2015,10
"50090-2171-8",2015,10
"50090-2175-1",2015,10
"50090-2208-0",2015,11
"50090-2208-3",2015,11
"50090-2208-4",2015,11
"50090-2208-6",2015,11
"50090-2208-7",2015,11
"50090-2257-0",2015,12
"50090-2257-1",2015,12
"50090-2257-2",2015,12
"50090-2257-3",2015,12
"50090-2402-0",2016,5
"50090-2402-1",2016,5
"50090-2402-3",2016,5
"50090-2402-4",2016,5
"50090-2402-7",2016,5
"50090-2423-1",2016,6
"50090-2423-2",2016,6
"50090-2446-0",2016,8
"50090-2446-1",2016,9
"50090-2446-3",2016,10
"50090-2446-5",2017,1
"50090-2446-6",2017,1
"50090-2446-8",2017,5
"50090-2475-0",2016,11
"50090-2475-1",2016,9
"50090-2492-0",2016,10
"50090-2498-1",2016,10
"50090-2531-1",2016,10
"50090-2543-0",2016,10
"50090-2574-0",2016,10
"50090-2574-1",2016,11
"50090-2574-2",2017,1
"50090-2574-5",2016,11
"50090-2574-7",2016,10
"50090-2574-9",2017,1
"50090-2577-0",2016,11
"50090-2577-1",2016,10
"50090-2584-0",2016,11
"50090-2600-0",2016,11
"50090-2600-1",2017,1
"50090-2600-5",2016,11
"50090-2600-6",2017,1
"50090-2602-1",2016,12
"50090-2615-1",2016,11
"50090-2615-6",2016,12
"50090-2704-0",2016,12
"50090-2729-0",2016,12
"50090-2729-1",2017,1
"50090-2817-6",2017,1
"50090-2875-0",2017,2
"50090-3005-0",2017,5
"50090-3130-0",2017,9
"50093-001-01",2010,2
"50096-502-10",2005,9
"50096-503-02",2005,9
"50096-505-02",2005,9
"50101-0001-1",2009,9
"50101-0001-2",2009,9
"50101-0001-3",2009,9
"50101-0001-4",2009,9
"50102-100-48",2013,7
"50102-111-12",2015,1
"50102-120-03",2017,8
"50102-120-48",2013,10
"50102-128-03",2014,9
"50102-130-48",2013,1
"50102-154-03",2015,8
"50102-211-11",2018,2
"50102-211-16",2018,2
"50102-233-11",2016,7
"50102-233-13",2016,7
"50102-235-11",2016,7
"50102-235-13",2016,7
"50102-911-01",2010,8
"50111-323-01",1990,9
"50111-324-01",1990,9
"50111-325-01",1990,9
"50111-326-01",1990,9
"50111-327-01",1990,9
"50111-327-03",1990,9
"50111-328-01",1990,9
"50111-328-03",1990,9
"50111-333-01",1990,9
"50111-333-02",1990,9
"50111-333-06",1990,9
"50111-334-01",1990,9
"50111-334-02",1990,9
"50111-397-01",1990,9
"50111-398-01",1990,9
"50111-398-03",1990,9
"50111-433-01",1990,9
"50111-433-02",1990,9
"50111-433-03",1990,9
"50111-434-01",1990,9
"50111-434-02",1990,9
"50111-434-03",1990,9
"50111-441-01",1990,9
"50111-441-02",1990,9
"50111-456-01",1990,9
"50111-456-02",1990,9
"50111-456-03",1990,9
"50111-459-01",1990,9
"50111-459-02",1990,9
"50111-459-03",1990,9
"50111-467-01",1990,9
"50111-467-03",1990,9
"50111-468-01",1990,9
"50111-468-03",1990,9
"50111-469-01",1990,9
"50111-469-03",1990,9
"50111-470-01",1990,9
"50111-471-01",1990,9
"50111-471-02",1990,9
"50111-482-01",1990,9
"50111-482-02",1990,9
"50111-482-03",1990,9
"50111-483-01",1990,9
"50111-483-02",1990,9
"50111-518-01",1993,10
"50111-647-01",2002,1
"50111-647-02",2002,1
"50111-647-03",2002,1
"50111-648-01",2002,1
"50111-648-02",2002,1
"50111-648-03",2002,1
"50111-648-44",2002,1
"50111-787-10",2006,1
"50111-787-51",2006,1
"50111-787-66",2006,1
"50111-788-10",2006,1
"50111-788-67",2006,1
"50111-789-10",2005,12
"50111-915-01",2004,6
"50111-916-01",2004,6
"50111-917-01",2004,6
"50111-917-03",2004,6
"50111-918-01",2004,10
"50112-514-05",2009,11
"50112-515-80",2011,3
"50130-316-11",2013,1
"50136-555-01",2009,11
"50136-555-02",2009,11
"50136-555-03",2009,11
"50145-222-01",2010,11
"50145-222-02",2010,11
"50145-222-03",2010,11
"50145-222-04",2010,11
"50145-222-05",2010,11
"50148-052-00",2017,5
"50148-052-01",2017,5
"50148-052-02",2017,5
"50153-110-01",2013,3
"50153-110-02",2013,3
"50153-110-03",2013,3
"50153-110-04",2013,3
"50153-110-05",2013,3
"50153-110-06",2013,3
"50153-110-07",2013,3
"50153-110-08",2013,3
"50153-110-09",2013,3
"50153-110-10",2013,3
"50153-110-11",2013,3
"50153-110-12",2013,3
"50154-000-01",2015,7
"50154-001-01",2015,7
"50154-002-01",2015,7
"50154-003-01",2015,7
"50154-0030-4",2009,12
"50154-0030-5",2009,12
"50154-004-01",2015,7
"50154-0040-6",2009,12
"50154-0040-7",2009,12
"50154-005-02",2016,4
"50154-006-01",2015,7
"50154-007-01",2015,7
"50154-007-02",2016,5
"50154-008-01",2015,7
"50154-008-02",2016,5
"50154-009-01",2015,7
"50154-021-01",2017,6
"50154-021-02",2017,6
"50154-022-01",2017,6
"50154-022-02",2017,6
"50154-1050-9",2010,5
"50154-1060-8",2010,5
"50154-4000-2",2010,5
"50154-4000-8",2010,5
"50154-5000-2",2010,5
"50154-5000-8",2010,5
"50157-100-01",2014,11
"50157-101-64",2015,1
"50157-102-64",2015,10
"50157-103-01",2015,10
"50157-104-01",2015,10
"50157-105-01",2015,4
"50157-106-01",2015,4
"50157-107-01",2015,4
"50157-108-14",2015,6
"50157-109-01",2015,10
"50157-110-01",2015,10
"50157-111-16",2015,10
"50157-112-01",2015,10
"50157-113-14",2015,10
"50157-114-01",2015,11
"50157-115-01",2015,1
"50157-116-01",2015,1
"50157-117-01",2015,11
"50157-118-14",2016,2
"50157-119-32",2016,2
"50157-200-01",2011,4
"50157-201-24",2016,5
"50157-202-25",2016,5
"50157-203-14",2016,5
"50157-204-05",2016,10
"50157-206-25",2016,10
"50167-7100-1",2009,12
"50183-112-11",2010,7
"50184-1005-1",2012,4
"50184-1005-2",2012,4
"50184-1010-1",2012,4
"50184-1010-2",2012,4
"50184-1015-1",2012,4
"50184-1015-2",2012,4
"50184-1020-1",2012,4
"50184-1020-2",2012,4
"50184-1025-1",2012,4
"50184-2900-1",2011,9
"50191-0001-1",2009,12
"50191-0001-2",2009,12
"50191-123-01",2001,3
"50191-123-02",2001,3
"50192-113-01",2010,4
"50192-113-09",2010,4
"50198-2826-1",2009,1
"50198-2826-2",2009,1
"50198-2826-3",2009,1
"50198-2826-4",2009,1
"50198-2826-5",2009,1
"50201-0246-1",2010,7
"50201-0421-2",2012,7
"50201-2400-2",2006,1
"50201-2400-4",2006,1
"50201-2400-6",2006,1
"50201-4212-0",2015,10
"50201-4213-6",2006,12
"50201-4216-8",2013,2
"50201-7682-2",2010,7
"50201-8736-0",2013,2
"50211-001-01",2012,9
"50220-001-01",2010,9
"50220-002-01",2010,9
"50222-203-10",2016,8
"50222-203-30",2016,8
"50222-203-60",2016,8
"50222-211-10",2016,8
"50222-211-30",2016,8
"50222-211-60",2016,8
"50222-227-04",2008,6
"50222-227-81",2008,6
"50222-260-06",1996,10
"50222-260-12",1996,10
"50222-302-60",2015,10
"50222-302-66",2015,10
"50222-302-91",2015,10
"50222-501-06",2008,6
"50222-501-51",2008,6
"50222-501-66",2008,6
"50222-502-47",2012,1
"50222-502-91",2012,1
"50222-503-47",2012,1
"50222-503-92",2012,1
"50224-002-02",2009,6
"50224-002-03",2009,6
"50224-002-04",2009,6
"50224-002-05",2009,6
"50224-002-06",2009,6
"50225-355-01",2010,1
"50225-355-02",2010,1
"50225-355-03",2010,1
"50227-0101-1",2017,6
"50227-0101-4",2016,1
"50227-0501-6",1997,4
"50227-0511-6",1997,4
"50227-0521-6",1997,4
"50227-0531-6",1997,4
"50227-0541-6",1997,4
"50227-1001-3",2015,2
"50227-1002-3",2015,2
"50227-1003-3",2015,2
"50227-1004-3",2015,2
"50227-1005-3",2015,2
"50227-1006-2",1997,4
"50227-1007-3",2015,2
"50227-1009-3",2015,2
"50227-1010-3",2015,2
"50227-1011-3",2015,2
"50227-1040-5",2014,12
"50227-1050-5",2014,12
"50227-2110-1",1963,2
"50227-2111-1",1963,2
"50227-2112-1",1963,2
"50227-2113-1",1963,2
"50227-2114-1",1963,2
"50227-2115-1",1963,2
"50227-2116-1",1963,2
"50227-3211-6",1978,1
"50227-3221-6",1978,1
"50227-3241-6",1978,1
"50227-3251-6",1978,1
"50227-3271-6",1978,1
"50228-109-10",2014,1
"50228-109-30",2014,1
"50228-111-10",2014,7
"50228-111-30",2014,7
"50228-112-10",2014,2
"50228-112-30",2014,2
"50228-113-10",2015,3
"50228-113-30",2015,3
"50228-114-10",2015,3
"50228-114-30",2015,3
"50228-115-05",2015,3
"50228-115-30",2015,3
"50228-126-10",2014,10
"50228-126-90",2014,10
"50228-127-10",2014,10
"50228-127-90",2014,10
"50228-128-10",2014,10
"50228-128-90",2014,10
"50228-129-10",2014,10
"50228-129-90",2014,10
"50228-130-10",2014,10
"50228-130-90",2014,10
"50228-131-10",2014,10
"50228-131-90",2014,10
"50228-136-10",2014,9
"50228-136-30",2014,9
"50228-139-10",2014,10
"50228-139-30",2014,10
"50228-140-10",2014,10
"50228-140-30",2014,10
"50228-144-05",2017,4
"50228-144-30",2017,4
"50228-144-90",2017,4
"50228-145-05",2017,4
"50228-145-30",2017,4
"50228-145-90",2017,4
"50228-160-05",2015,12
"50228-160-30",2015,12
"50228-161-10",2015,12
"50228-161-30",2015,12
"50228-162-05",2015,12
"50228-162-30",2015,12
"50228-174-10",2016,3
"50228-174-30",2016,3
"50228-174-60",2016,3
"50228-175-10",2016,3
"50228-175-30",2016,3
"50228-175-60",2016,3
"50228-176-10",2016,3
"50228-176-30",2016,3
"50228-176-60",2016,3
"50228-177-05",2016,2
"50228-177-30",2016,2
"50228-178-05",2016,2
"50228-178-30",2016,2
"50228-179-10",2016,2
"50228-179-30",2016,2
"50228-180-05",2016,2
"50228-180-30",2016,2
"50228-181-05",2016,2
"50228-181-30",2016,2
"50228-201-01",2014,12
"50228-201-02",2014,12
"50228-201-03",2014,12
"50228-201-04",2014,12
"50228-202-01",2014,12
"50228-202-02",2014,12
"50228-202-03",2014,12
"50228-202-04",2014,12
"50228-306-20",2016,10
"50228-306-30",2016,10
"50228-319-01",2015,11
"50228-319-30",2015,11
"50228-320-01",2015,11
"50228-320-30",2015,11
"50228-321-01",2015,11
"50228-321-30",2015,11
"50228-322-01",2015,11
"50228-322-30",2015,11
"50228-323-01",2017,8
"50228-323-05",2017,8
"50228-323-30",2017,8
"50228-324-10",2016,9
"50228-324-30",2016,9
"50228-325-10",2016,9
"50228-325-30",2016,9
"50228-326-10",2016,9
"50228-326-30",2016,9
"50228-327-10",2016,9
"50228-327-30",2016,9
"50228-328-10",2016,9
"50228-328-30",2016,9
"50228-329-10",2016,9
"50228-329-30",2016,9
"50228-363-05",2016,12
"50228-363-30",2016,12
"50228-364-05",2016,12
"50228-364-30",2016,12
"50228-381-10",2017,11
"50228-381-30",2017,11
"50228-381-60",2017,11
"50228-382-10",2017,11
"50228-382-30",2017,11
"50228-382-60",2017,11
"50228-383-05",2017,11
"50228-383-30",2017,11
"50228-383-60",2017,11
"50228-384-05",2017,11
"50228-384-30",2017,11
"50228-384-60",2017,11
"50228-451-10",2016,5
"50228-451-90",2016,5
"50228-452-06",2016,5
"50228-452-91",2016,5
"50228-453-11",2016,5
"50228-453-91",2016,5
"50228-454-05",2016,5
"50228-454-90",2016,5
"50231-311-01",2011,4
"50231-411-11",2016,2
"50231-511-11",2016,2
"50236-001-15",2000,4
"50241-011-01",2014,1
"50241-013-01",2013,12
"50241-014-01",2014,2
"50241-020-01",2015,11
"50241-030-01",2013,12
"50241-141-01",2014,8
"50241-142-01",2014,8
"50241-143-01",2014,8
"50241-154-01",2015,3
"50241-201-08",2016,9
"50241-246-01",2015,11
"50241-246-02",2015,11
"50241-300-02",2016,10
"50242-040-62",2003,6
"50242-040-86",2013,12
"50242-041-64",2001,9
"50242-044-13",1987,11
"50242-051-21",1997,11
"50242-053-06",1997,11
"50242-060-01",2004,2
"50242-061-01",2004,2
"50242-062-01",2005,4
"50242-063-01",2005,4
"50242-064-01",2005,4
"50242-070-01",2013,11
"50242-070-86",2013,11
"50242-074-01",1995,12
"50242-075-01",1995,12
"50242-076-01",1995,12
"50242-080-01",2006,6
"50242-080-02",2016,11
"50242-080-03",2016,10
"50242-082-01",2012,8
"50242-082-02",2016,11
"50242-085-27",1987,11
"50242-087-01",2013,2
"50242-088-01",2013,2
"50242-090-01",2011,8
"50242-090-02",2011,8
"50242-090-86",2014,4
"50242-100-40",1993,12
"50242-108-01",2017,6
"50242-108-86",2017,6
"50242-109-01",2017,6
"50242-120-01",2000,6
"50242-121-01",2014,10
"50242-121-87",2016,11
"50242-122-05",2017,1
"50242-122-86",2017,10
"50242-123-01",2017,1
"50242-130-01",2015,12
"50242-130-86",2017,10
"50242-132-01",2017,2
"50242-134-68",1998,9
"50242-135-01",2010,1
"50242-136-01",2010,1
"50242-137-01",2010,1
"50242-138-01",2013,10
"50242-138-86",2013,10
"50242-140-01",2012,1
"50242-140-86",2013,4
"50242-145-01",2012,6
"50242-150-01",2017,3
"50242-333-01",1998,9
"50242-717-01",2015,11
"50242-717-86",2015,11
"50242-917-01",2016,5
"50242-917-86",2016,8
"50242-920-01",2017,11
"50242-921-01",2017,11
"50242-922-01",2017,11
"50242-923-01",2017,11
"50254-773-25",2009,10
"50254-773-26",2009,10
"50260-200-01",2010,2
"50260-200-02",2010,2
"50260-200-03",2010,2
"50260-200-04",2010,2
"50260-200-05",2010,2
"50260-200-06",2010,2
"50260-200-07",2010,2
"50260-200-08",2010,2
"50260-200-09",2010,2
"50260-200-10",2010,2
"50260-200-11",2010,2
"50260-200-12",2010,2
"50260-200-13",2010,2
"50260-300-01",2010,4
"50260-300-02",2010,4
"50260-300-03",2010,4
"50260-300-04",2010,4
"50260-300-05",2010,4
"50260-300-06",2010,4
"50260-300-07",2010,4
"50260-300-08",2010,4
"50260-300-09",2010,4
"50260-300-10",2010,4
"50260-300-11",2010,4
"50260-300-12",2010,4
"50260-300-13",2010,4
"50260-500-01",2010,11
"50260-500-02",2010,11
"50260-500-03",2010,11
"50260-500-04",2010,11
"50260-500-05",2010,11
"50260-500-06",2010,11
"50260-500-07",2010,11
"50260-500-08",2010,11
"50260-500-09",2010,11
"50260-500-10",2010,11
"50268-050-15",2010,9
"50268-052-15",2016,3
"50268-053-15",2016,8
"50268-060-15",2013,5
"50268-061-15",2011,3
"50268-062-15",2014,7
"50268-063-15",2016,8
"50268-064-15",2016,8
"50268-069-15",2014,3
"50268-071-15",2013,1
"50268-083-15",2014,1
"50268-084-15",2014,1
"50268-085-15",2014,1
"50268-087-12",2016,4
"50268-088-15",2016,4
"50268-089-15",2016,4
"50268-090-12",2016,4
"50268-091-12",2016,4
"50268-092-12",2016,4
"50268-093-15",2016,6
"50268-094-15",2016,6
"50268-095-15",2016,6
"50268-096-12",2016,6
"50268-102-13",2014,11
"50268-103-15",2016,11
"50268-104-13",2016,11
"50268-109-15",2014,4
"50268-110-15",2014,4
"50268-111-15",2014,4
"50268-112-15",2014,4
"50268-113-15",2007,1
"50268-114-15",2007,1
"50268-115-15",2015,3
"50268-116-15",2015,3
"50268-117-15",2015,3
"50268-139-13",2017,7
"50268-141-15",2016,10
"50268-142-15",2017,8
"50268-143-15",2017,8
"50268-144-15",2016,12
"50268-145-15",2016,12
"50268-148-15",2015,11
"50268-151-15",2014,9
"50268-152-15",2014,9
"50268-176-15",2016,10
"50268-177-15",2016,10
"50268-178-15",2016,10
"50268-179-13",2016,10
"50268-180-15",2014,7
"50268-181-15",2014,7
"50268-190-15",2014,6
"50268-218-15",2015,11
"50268-220-15",2013,7
"50268-221-15",2013,7
"50268-258-13",2016,7
"50268-273-15",2017,1
"50268-274-15",2017,1
"50268-275-15",2017,1
"50268-276-15",2017,1
"50268-277-15",2014,6
"50268-278-15",2014,6
"50268-279-11",2014,6
"50268-279-15",2014,6
"50268-282-13",2017,11
"50268-283-15",2017,4
"50268-284-13",2017,4
"50268-285-13",2017,4
"50268-295-15",2016,12
"50268-303-15",2014,10
"50268-304-15",2014,10
"50268-305-13",2013,5
"50268-306-13",2013,5
"50268-307-13",2013,5
"50268-309-13",2017,1
"50268-310-12",2016,9
"50268-311-12",2016,9
"50268-312-15",2015,8
"50268-313-15",2015,8
"50268-315-15",2017,8
"50268-316-15",2016,8
"50268-320-15",2015,2
"50268-321-15",2015,2
"50268-322-15",2015,2
"50268-323-15",2011,3
"50268-324-15",2012,11
"50268-330-15",2011,8
"50268-333-15",2014,8
"50268-334-15",2014,8
"50268-335-15",2014,8
"50268-337-15",2016,9
"50268-339-15",2016,9
"50268-350-15",2014,7
"50268-351-15",2015,2
"50268-352-13",2015,2
"50268-353-01",2017,3
"50268-353-02",2016,7
"50268-353-08",2016,7
"50268-353-16",2016,7
"50268-353-27",2017,2
"50268-353-32",2016,7
"50268-354-02",2016,7
"50268-354-08",2016,7
"50268-354-10",2016,7
"50268-354-27",2017,2
"50268-374-15",2017,6
"50268-382-15",2016,10
"50268-383-15",2015,3
"50268-392-15",2018,2
"50268-393-15",2018,2
"50268-400-15",2016,10
"50268-401-15",2014,9
"50268-402-15",2014,9
"50268-411-12",2017,1
"50268-411-24",2017,1
"50268-426-12",2017,8
"50268-427-12",2017,8
"50268-430-15",2015,5
"50268-431-15",2015,5
"50268-432-15",2015,9
"50268-440-15",2015,10
"50268-441-15",2015,10
"50268-442-15",2015,10
"50268-448-15",2017,6
"50268-449-15",2016,9
"50268-451-15",2012,12
"50268-452-15",2012,12
"50268-453-15",2014,4
"50268-454-15",2014,1
"50268-455-15",2014,1
"50268-459-15",2015,7
"50268-460-13",2015,7
"50268-461-15",2015,6
"50268-462-15",2015,6
"50268-463-15",2015,6
"50268-464-15",2015,6
"50268-465-15",2016,7
